State,City,Violent_Crime_Rate,Latitude,Longitude
Texas,Murphy,0.04,30.351902000000003,-104.018475
Texas,Muleshoe,0.06,34.092391,-102.829924
Texas,Mount Pleasant,0.55,33.22101,-94.984645
Texas,Morgans Point Resort,0.11,32.917861,-95.89817099999999
Texas,Mont Belvieu,0.17,29.871693,-94.865324
Texas,Monahans,0.46,31.5943,-102.89265
Texas,Missouri City,0.14,29.529062,-95.530597
Texas,Mission,0.12,26.228734999999997,-98.37616700000001
Texas,Mineral Wells,0.15,32.799602,-98.126806
Texas,Mineola,0.1,32.713421999999994,-95.485939
Texas,Mesquite,0.48,32.777778999999995,-96.62315
Texas,Merkel,0.65,32.47068,-100.01286999999999
Texas,Mercedes,0.4,26.1498,-97.91360999999999
Texas,Memorial Villages,0.06,31.434703000000003,-99.281824
Texas,Melissa,0.06,33.283706,-96.53316
Texas,Meadows Place,0.11,0.0,0.0
Texas,McKinney,0.14,33.141438,-96.588295
Texas,McGregor,0.4,31.444059999999997,-97.40918
Texas,McAllen,0.1,26.215815999999997,-98.239592
Texas,Mathis,0.44,28.094459999999998,-97.82805
Texas,Marshall,0.53,32.538112,-94.406228
Texas,Marfa,0.3,30.351902000000003,-104.018475
Texas,Marble Falls,0.33,30.581215999999998,-98.208732
Texas,Manvel,0.08,29.478468,-95.37441899999999
Texas,Mansfield,0.09,32.563190000000006,-97.14168000000001
Texas,Manor,0.39,30.343501,-97.512902
Texas,Madisonville,0.42,30.970828000000004,-95.890751
Texas,Lytle,0.03,29.213865000000002,-98.755526
Texas,Lyford,0.16,26.406243,-97.791701
Texas,Nacogdoches,0.33,31.558383000000003,-94.504452
Texas,"Reno, Parker County",0.48,33.055398,-96.621938
Texas,South Houston,0.46,29.662578999999997,-95.229511
Texas,Richland Hills,0.48,32.815962,-97.22807
Texas,Victoria,0.51,28.804947,-96.984711
Texas,Vernon,0.47,34.155524,-99.284002
Texas,Venus,0.15,32.455147,-97.141191
Texas,Van Alstyne,0.2,33.4215,-96.57721
Texas,Van,0.18,32.543649,-95.679211
Texas,Uvalde,0.33,29.240446000000002,-99.727018
Texas,University Park,0.02,32.850127,-96.800279
Texas,Universal City,0.35,29.543813,-98.29535600000001
Texas,Tyler,0.38,32.321937,-95.302223
Texas,Tye,0.46,32.432953999999995,-99.924042
Texas,Tulia,0.62,34.558293,-101.803862
Texas,Troy,0.2,31.174846999999996,-97.269835
Texas,Troup,0.39,32.1446,-95.1205
Texas,Vidor,0.19,30.155490000000004,-93.935765
Texas,Trophy Club,0.01,32.997901,-97.183625
Texas,Thrall,0.31,30.546326,-97.23625899999999
Texas,The Colony,0.28,33.077135999999996,-96.901605
Texas,Texas City,0.4,29.376057,-94.921474
Texas,Texarkana,0.42,33.411321,-94.17735400000001
Texas,Terrell Hills,0.04,29.474953999999997,-98.45085
Texas,Terrell,0.24,32.758408,-96.301323
Texas,Tenaha,0.35,31.948053,-94.247695
Texas,Temple,0.28,31.068306,-97.3047
Texas,Teague,0.43,31.627713,-96.21236
Texas,Taylor,0.24,30.581504,-97.393787
Texas,Tatum,0.14,32.31599,-94.51659000000001
Texas,Tahoka,0.04,33.178077,-101.816443
Texas,Taft,0.31,27.973917,-97.421131
Texas,Tool,0.04,32.267925,-96.170252
Texas,Sweeny,0.21,29.100012,-95.744623
Texas,Waco,0.57,31.552011,-97.1382
Texas,Waller,0.11,30.087937,-95.948512
Texas,Lake Dallas,0.27,33.131089,-97.008563
Texas,Wylie,0.07,33.012135,-96.534936
Texas,Wortham,0.7,31.76936,-96.391904
Texas,Woodway,0.18,31.539194000000002,-97.265089
Texas,Wolfforth,0.06,33.50592,-102.00905999999999
Texas,Winters,0.41,31.951207,-99.95540600000001
Texas,Winnsboro,0.15,32.944701,-95.30621500000001
Texas,Wilmer,0.16,32.603835,-96.673223
Texas,Wills Point,0.22,32.695514,-95.97499599999999
Texas,Willow Park,0.09,32.762629,-97.650582
Texas,Willis,0.41,30.438807,-95.533229
Texas,Wichita Falls,0.35,33.905544,-98.479881
Texas,Whitney,0.37,31.971321000000003,-97.346289
Texas,Wake Village,0.52,33.426790999999994,-94.106301
Texas,White Settlement,0.14,32.759574,-97.458354
Texas,White Oak,0.06,32.538299,-94.862219
Texas,Whitehouse,0.13,32.219518,-95.217652
Texas,Wharton,0.46,29.323344,-96.091123
Texas,Westworth,0.37,32.757352000000004,-97.410852
Texas,West University Place,0.04,29.718008,-95.433829
Texas,West Orange,0.39,30.082155,-93.758222
Texas,West Lake Hills,0.09,30.297984000000003,-97.801952
Texas,West Columbia,0.28,29.122891999999997,-95.684009
Texas,Weslaco,0.37,26.158623000000002,-97.98915500000001
Texas,Weimar,0.23,29.675937,-96.74300699999999
Texas,Weatherford,0.15,32.780766,-97.80677800000001
Texas,Watauga,0.16,32.857906,-97.254737
Texas,Wallis,0.76,29.63135,-96.06524
Texas,Whitesboro,0.15,33.656220000000005,-96.90695
Texas,Surfside Beach,0.17,28.944414000000002,-95.288826
Texas,Sunset Valley,0.73,30.225765000000003,-97.803617
Texas,Sulphur Springs,0.2,33.126435,-95.600838
Texas,Schertz,0.18,29.578978000000003,-98.277839
Texas,Santa Fe,0.11,29.403211,-95.073408
Texas,Sansom Park Village,0.13,32.805962,-97.403074
Texas,San Saba,0.25,31.212412,-98.723024
Texas,San Marcos,0.36,29.972907,-97.997166
Texas,San Juan,0.46,26.214872999999997,-98.161978
Texas,San Elizario,0.1,31.550844,-106.25073200000001
Texas,San Diego,0.17,27.76391,-98.2389
Texas,San Benito,0.66,26.152353,-97.53175
Texas,San Antonio,0.71,29.468413,-98.528889
Texas,San Angelo,0.35,31.444509999999998,-100.533397
Texas,Salado,0.08,30.925691999999998,-97.57005699999999
Texas,Saginaw,0.18,32.860128,-97.363907
Texas,Schulenburg,0.85,29.714899,-96.93382
Texas,Sachse,0.05,32.976164000000004,-96.59519
Texas,Royse City,0.16,32.919754,-96.35631
Texas,Round Rock,0.12,30.501746999999998,-97.64720600000001
Texas,Rosenberg,0.38,29.555889,-95.858475
Texas,Roman Forest,0.15,30.179104,-95.162432
Texas,Roma,0.21,26.584581,-99.00449300000001
Texas,Rockwall,0.11,32.885999999999996,-96.409502
Texas,Rockport,0.24,28.013108000000003,-97.09364000000001
Texas,Rockdale,0.26,30.655359000000004,-97.035158
Texas,Roanoke,0.13,33.009335,-97.22672
Texas,Rio Hondo,0.25,26.252266,-97.565494
Texas,Rio Grande City,0.1,26.499887,-98.75242800000001
Texas,Richwood,0.07,29.056078999999997,-95.40994
Texas,Richmond,0.37,29.64609,-95.794526
Texas,Rusk,0.09,31.813578000000003,-95.0965
Texas,Seabrook,0.14,29.564120000000003,-95.02548
Texas,Seagoville,0.08,32.620763000000004,-96.573555
Texas,Seagraves,0.55,32.942479999999996,-102.588484
Texas,Sullivan City,1.06,26.275292999999998,-98.56996
Texas,Stephenville,0.18,32.321348,-98.108828
Texas,Stamford,0.14,32.869561,-99.80837700000001
Texas,Stafford,0.59,29.624309999999998,-95.56796800000001
Texas,Spring Valley,0.02,29.771225,-95.511751
Texas,Springtown,0.1,32.965959999999995,-97.68364
Texas,Splendora,0.36,30.255457,-95.18328100000001
Texas,Spearman,0.09,36.226446,-101.29405899999999
Texas,Southside Place,0.16,29.7069,-95.43188
Texas,South Padre Island,1.57,26.10369,-97.16469000000001
Texas,Southlake,0.03,32.948474,-97.15236800000001
Texas,Sour Lake,0.48,30.140209999999996,-94.41102
Texas,Sonora,0.11,30.579386,-100.67142199999999
Texas,Socorro,0.12,31.654557,-106.303315
Texas,Snyder,1.43,32.745073,-100.917479
Texas,Smithville,0.04,30.003401,-97.222121
Texas,Slaton,0.41,33.43731,-101.64349
Texas,Sinton,0.86,28.012822999999997,-97.55661500000001
Texas,Silsbee,0.21,30.3491,-94.17796
Texas,Shiner,0.09,29.42254,-97.15394599999999
Texas,Sherman,0.42,33.604131,-96.550405
Texas,Shenandoah,0.39,30.221853000000003,-95.33881099999999
Texas,Shavano Park,0.05,29.58495,-98.55251899999999
Texas,Seymour,0.19,33.620131,-99.263681
Texas,Seven Points,0.52,32.320423,-96.213032
Texas,Seminole,0.14,32.671912,-102.805355
Texas,Selma,0.16,29.584395,-98.305846
Texas,Seguin,0.28,29.578734000000004,-97.951829
Texas,Sealy,0.17,29.780790000000003,-96.15718000000001
Texas,Richardson,0.14,32.962811,-96.726826
Texas,Laguna Vista,0.16,26.100911,-97.290254
Texas,Nocona,0.07,33.815096000000004,-97.691515
Texas,La Grange,0.41,29.896494,-96.87213299999999
Texas,Converse,0.53,29.518009999999997,-98.31612
Texas,Comanche,0.31,31.979671999999997,-98.51384399999999
Texas,Colorado City,0.34,32.340912,-100.900564
Texas,Colleyville,0.02,32.88955,-97.14340899999999
Texas,College Station,0.19,30.609092999999998,-96.32598399999999
Texas,Coleman,0.55,31.896653000000004,-99.40019699999999
Texas,Clyde,0.03,32.40596,-99.49369
Texas,Clute,0.39,29.031236,-95.3908
Texas,Clifton,0.03,31.791801,-97.520315
Texas,Cleveland,0.59,30.343114,-94.978471
Texas,Cleburne,0.33,32.346162,-97.328079
Texas,Cisco,0.32,32.286476,-98.97331899999999
Texas,Cibolo,0.12,29.56162,-98.22695999999999
Texas,Coppell,0.06,32.963417,-96.984664
Texas,Childress,0.07,34.4104,-100.236376
Texas,Celina,0.09,33.332852,-96.72610300000001
Texas,Cedar Park,0.07,30.503949,-97.8242
Texas,Cedar Hill,0.2,32.580181,-96.964675
Texas,Castroville,0.25,29.364948,-98.909219
Texas,Castle Hills,0.38,32.867349,-97.515856
Texas,Carthage,0.6,32.183133000000005,-94.309189
Texas,Canyon,0.09,35.004998,-101.91008000000001
Texas,Cameron,0.18,30.812561,-96.90274699999999
Texas,Calvert,0.52,30.980617,-96.674911
Texas,Caldwell,0.07,30.526184000000004,-96.658407
Texas,Cactus,0.5,36.041191,-102.00075
Texas,Burnet,0.31,30.749465,-98.238816
Texas,Burleson,0.23,32.492683,-97.264359
Texas,Center,0.57,31.780781,-94.235334
Texas,Burkburnett,0.21,34.048087,-98.600475
Texas,Copperas Cove,0.39,31.202919,-97.930051
Texas,Corpus Christi,0.79,27.797802,-97.399067
Texas,Dumas,0.17,35.9216,-101.92026
Texas,Donna,0.83,26.17035,-98.05195
Texas,Dimmitt,0.55,34.530453,-102.26213299999999
Texas,Dilley,0.22,28.763313,-99.217995
Texas,Dickinson,0.31,29.458471999999997,-95.034525
Texas,Devine,0.1,29.210409999999996,-98.978383
Texas,DeSoto,0.33,32.599427,-96.864075
Texas,Denver City,0.02,33.005196000000005,-102.85159200000001
Texas,Denton,0.23,33.220974,-97.146038
Texas,Denison,0.42,33.76672,-96.546662
Texas,Del Rio,0.11,29.410195,-100.893202
Texas,De Leon,0.09,32.070468,-98.650751
Texas,De Kalb,0.31,33.506028,-94.589575
Texas,Corinth,0.07,31.372956,-96.003017
Texas,Deer Park,0.14,29.687972,-95.116749
Texas,Dayton,0.17,30.046609999999998,-94.8852
Texas,Dalworthington Gardens,0.08,32.689221999999994,-97.18913
Texas,Dallas,0.86,32.781178999999995,-96.790329
Texas,Dalhart,0.42,36.277826,-102.60202199999999
Texas,Daingerfield,0.59,33.044610999999996,-94.739524
Texas,Cuero,0.59,29.093677000000003,-97.260776
Texas,Crystal City,0.12,28.69381,-99.824936
Texas,Crowley,0.24,32.579029999999996,-97.36251999999999
Texas,Crockett,0.52,31.320814000000002,-95.392816
Texas,Crane,0.16,31.39736,-102.35014
Texas,Crandall,0.41,32.661312,-96.444347
Texas,Corsicana,0.74,32.084915,-96.528172
Texas,Corrigan,0.75,31.040793,-94.812363
Texas,Decatur,0.11,33.260148,-97.610974
Texas,Bulverde,0.06,29.776690999999996,-98.46263
Texas,Bullard,0.19,32.13988,-95.32023000000001
Texas,Buda,0.11,30.108361,-97.989275
Texas,Ballinger,0.06,31.770615000000003,-99.911547
Texas,Balcones Heights,1.13,31.434703000000003,-99.281824
Texas,Balch Springs,0.65,32.7229,-96.6178
Texas,Baird,0.13,32.322053000000004,-99.335495
Texas,Azle,0.1,32.909715000000006,-97.526302
Texas,Austin,0.4,30.326373999999998,-97.77125799999999
Texas,Aubrey,0.18,33.278065999999995,-97.01748
Texas,Atlanta,0.82,33.08447,-94.242023
Texas,Athens,0.37,32.188097,-95.882391
Texas,Arlington,0.51,32.635563,-97.148829
Texas,Arcola,0.04,0.0,0.0
Texas,Archer City,0.35,33.556215,-98.624934
Texas,Anthony,0.28,31.999270000000003,-106.60555
Texas,Bangs,0.06,31.7171,-99.13255
Texas,Anna,0.12,33.323709,-96.524804
Texas,Andrews,0.42,32.370377000000005,-102.523255
Texas,Amarillo,0.72,35.20603,-101.839602
Texas,Alvin,0.24,29.380858,-95.241857
Texas,Alvarado,0.38,32.421034000000006,-97.196279
Texas,Alpine,0.2,30.357926000000003,-103.66029
Texas,Allen,0.08,33.089587,-96.60776700000001
Texas,Alice,0.55,27.703829,-98.055296
Texas,Alamo Heights,0.08,26.18369,-98.12306
Texas,Alamo,0.46,26.18369,-98.12306
Texas,Addison,0.49,32.96179,-96.82916999999999
Texas,Abilene,0.37,32.576489,-99.665323
Texas,Abernathy,0.07,33.8323,-101.84295
Texas,La Grulla,0.35,26.289718,-98.647936
Texas,Angleton,0.25,29.154269,-95.406577
Texas,Bartonville,0.11,33.073178000000006,-97.131679
Texas,Baytown,0.42,29.733283,-94.994123
Texas,Beaumont,1.05,30.073712,-94.109705
Texas,Bryan,0.43,30.639284999999997,-96.362454
Texas,Brownwood,0.33,31.775392999999998,-98.99153000000001
Texas,Brownsville,0.42,25.963264000000002,-97.550453
Texas,Brownsboro,0.08,32.303020000000004,-95.601475
Texas,Brownfield,0.27,33.172013,-102.33529899999999
Texas,Brookshire,0.39,29.85915,-95.98021999999999
Texas,Bridgeport,0.33,33.21012,-97.75476
Texas,Brenham,0.54,30.216516,-96.385104
Texas,Breckenridge,0.26,32.769037,-98.84154000000001
Texas,Brazoria,0.32,28.995948,-95.520413
Texas,Brady,0.17,31.150939,-99.337237
Texas,Boyd,0.07,33.041942,-97.597083
Texas,Bowie,0.56,33.530011,-97.856849
Texas,Bonham,0.19,33.527266999999995,-96.17299799999999
Texas,Bogata,0.28,33.470494,-95.211712
Texas,Boerne,0.13,29.893137,-98.68571899999999
Texas,Blue Mound,0.2,31.351385999999998,-97.644352
Texas,Blanco,0.15,30.137027000000003,-98.419985
Texas,Big Spring,0.54,32.278703,-101.457761
Texas,Big Sandy,0.07,32.571552000000004,-95.057746
Texas,Beverly Hills,0.25,31.521556,-97.153892
Texas,Benbrook,0.16,0.0,0.0
Texas,Belton,0.19,30.983551000000002,-97.52184799999999
Texas,Bellville,0.28,29.950229999999998,-96.25719000000001
Texas,Bellmead,0.92,0.0,0.0
Texas,Bellaire,0.11,29.704019,-95.46090500000001
Texas,Beeville,0.22,28.488191999999998,-97.730956
Texas,Bee Cave,0.07,30.321025,-97.884751
Texas,Bedford,0.29,32.852546000000004,-97.136289
Texas,Duncanville,0.44,32.66066,-96.91188199999999
Texas,Eagle Lake,0.16,29.590148,-96.35207
Texas,Bishop,0.07,27.623348999999997,-97.749935
Texas,Early,0.87,31.787391999999997,-98.92285799999999
Texas,Ingleside,0.22,27.8778,-97.21166
Texas,Idalou,0.44,33.666470000000004,-101.68294
Texas,Hutchins,0.4,32.6493,-96.71305
Texas,Hurst,0.21,32.8172,-97.180586
Texas,Huntington,0.14,31.285984000000003,-94.526589
Texas,Humble,1.17,29.833990000000004,-95.434241
Texas,Hudson Oaks,0.24,34.424608,-102.943742
Texas,Hudson,0.12,31.301706,-94.641414
Texas,Howe,0.09,33.508720000000004,-96.61221
Texas,Houston,1.07,29.813142,-95.309789
Texas,Lago Vista,0.25,30.460198,-97.988348
Texas,Horseshoe Bay,0.17,30.581215999999998,-98.208732
Texas,Horizon City,0.03,31.644008000000003,-106.272524
Texas,Ingram,0.05,30.07743,-99.24032
Texas,Hooks,0.07,33.466229999999996,-94.28853000000001
Texas,Hollywood Park,0.12,29.600505,-98.48724
Texas,Hillsboro,0.2,31.937903000000002,-97.057661
Texas,Hill Country Village,0.27,0.0,0.0
Texas,Highland Village,0.05,33.013546000000005,-97.00016
Texas,Highland Park,0.1,32.833461,-96.791945
Texas,Hidalgo,0.35,26.10035,-98.26307
Texas,Hickory Creek,0.1,33.149467,-97.096016
Texas,Hewitt,0.09,31.462390000000003,-97.19584
Texas,Hereford,0.55,34.966095,-102.31309
Texas,Henderson,0.56,32.213060999999996,-94.783436
Texas,Helotes,0.02,29.57801,-98.68975
Texas,Hedwig Village,0.22,29.77745,-95.517165
Texas,Heath,0.13,30.086834000000003,-95.990493
Texas,Hondo,0.38,29.398585999999998,-99.176245
Texas,Iowa Park,0.05,33.969066999999995,-98.71703199999999
Texas,Irving,0.25,32.767268,-96.777626
Texas,Jacinto City,0.12,29.76745,-95.233823
Texas,Eagle Pass,0.12,28.781057,-100.312766
Texas,La Feria,0.26,26.15896,-97.82389
Texas,Lacy-Lakeview,0.25,31.629332,-97.102779
Texas,Kyle,0.14,29.996599,-97.83354
Texas,Kountze,0.29,30.361001,-94.37408
Texas,Knox City,0.18,33.493579,-99.812671
Texas,Kirby,0.25,29.538294,-95.709949
Texas,Kingsville,0.51,27.422876000000002,-97.84068
Texas,Killeen,0.38,31.085833,-97.357099
Texas,Kilgore,0.31,32.410306,-94.793392
Texas,Kerrville,0.21,29.988525,-99.155469
Texas,Kermit,0.35,31.808357,-103.1135
Texas,Kerens,0.59,32.13321,-96.22775
Texas,Kennedale,0.22,32.6468,-97.22585
Texas,Kenedy,1.24,28.81915,-97.84861
Texas,Keller,0.05,32.928036999999996,-97.283914
Texas,Keene,0.15,32.396809999999995,-97.3239
Texas,Kaufman,0.22,32.581306,-96.265477
Texas,Katy,0.3,29.837562,-95.733756
Texas,Karnes City,0.26,28.922377,-97.937085
Texas,Jourdanton,0.02,28.932741999999998,-98.612998
Texas,Joshua,0.07,32.461529999999996,-97.38807
Texas,Jonestown,0.42,0.0,0.0
Texas,Jones Creek,0.09,28.968582,-95.455221
Texas,Jersey Village,0.22,29.887725,-95.562998
Texas,Jefferson,0.31,32.805853000000006,-94.365546
Texas,Jasper,0.37,30.867257000000002,-93.99766600000001
Texas,Jarrell,0.06,30.811931,-97.594186
Texas,Jacksboro,0.14,33.246805,-98.264241
Texas,Hearne,0.35,30.925686,-96.58122900000001
Texas,Hawkins,0.3,32.648003,-95.23371999999999
Texas,Honey Grove,0.12,33.58344,-95.90997
Texas,Harlingen,0.42,26.255522999999997,-97.667502
Texas,Fredericksburg,0.11,30.313384999999997,-98.8936
Texas,Frankston,0.17,31.992987,-95.499133
Texas,Fort Worth,0.44,32.771419,-97.291484
Texas,Fort Stockton,0.32,30.886367,-102.890491
Texas,Forney,0.13,32.723931,-96.450819
Texas,Forest Hill,0.28,0.0,0.0
Texas,Floydada,0.63,34.015814,-101.381126
Texas,Flower Mound,0.05,33.026795,-97.119331
Texas,Floresville,0.24,29.162771000000003,-98.175887
Texas,Flatonia,0.07,29.782749,-97.11137099999999
Texas,Ferris,0.21,32.494337,-96.640443
Texas,Fate,0.04,32.955476000000004,-96.36782099999999
Texas,Farwell,0.15,34.38341,-103.038
Texas,Haskell,0.25,33.207015999999996,-99.717417
Texas,Farmers Branch,0.15,32.926514000000005,-96.89611500000001
Texas,Falfurrias,0.31,27.223209000000004,-98.14505600000001
Texas,Fairview,0.13,33.157895,-96.631659
Texas,Fair Oaks Ranch,0.06,29.859216999999997,-98.706275
Texas,Fairfield,0.2,31.767543,-96.138094
Texas,Euless,0.18,32.859305,-97.075688
Texas,Ennis,0.08,32.333778,-96.63479
Texas,Elsa,0.28,26.297428000000004,-97.98836999999999
Texas,El Paso,0.35,31.763608,-106.48459199999999
Texas,Elgin,0.08,30.308019,-97.36044
Texas,Electra,0.22,34.02926,-98.91896
Texas,El Campo,0.35,29.196640000000002,-96.26969
Texas,Edna,0.12,29.003797,-96.68519
Texas,Edinburg,0.28,26.280689000000002,-98.183295
Texas,Eastland,0.2,32.403971999999996,-98.777973
Texas,Freeport,0.37,29.021218,-95.278251
Texas,Friendswood,0.06,29.515074,-95.192133
Texas,Farmersville,0.2,33.218463,-96.379009
Texas,Frisco,0.08,33.146336,-96.856347
Texas,Harker Heights,0.2,31.028627,-97.61148399999999
Texas,Friona,0.08,34.627408,-102.784361
Texas,Hamlin,0.1,32.88483,-100.12649
Texas,Hamilton,0.33,31.671398999999997,-98.107585
Texas,Haltom City,0.28,32.801874,-97.26339300000001
Texas,Hallettsville,0.49,29.418430999999998,-96.93942
Texas,Gunter,0.12,33.449135,-96.70949399999999
Texas,Gun Barrel City,0.16,32.436676,-96.07955799999999
Texas,Groesbeck,0.12,31.473823,-96.54314699999999
Texas,Gregory,0.16,27.922240000000002,-97.28999
Texas,Greenville,0.27,33.189011,-96.10887
Texas,Granite Shoals,0.14,30.589077000000003,-98.383915
Texas,Grand Saline,0.13,32.661269,-95.77606999999999
Texas,Grand Prairie,0.22,32.776671,-97.009389
Texas,Groves,0.54,29.941563000000002,-93.916957
Texas,Granbury,0.24,32.435404999999996,-97.84486700000001
Texas,Gainesville,0.53,33.654697999999996,-97.158295
Texas,Galena Park,0.2,29.733559999999997,-95.23021
Texas,Galveston,0.48,29.310534999999998,-94.775768
Texas,Ganado,0.15,28.988713,-96.45642099999999
Texas,Garland,0.3,32.931523,-96.615821
Texas,Georgetown,0.1,30.668034000000002,-97.574706
Texas,Gatesville,0.19,31.417739,-97.833033
Texas,Gilmer,0.62,32.791087,-94.999833
Texas,Gladewater,0.22,32.477189,-94.9327
Texas,Glenn Heights,0.33,32.599427,-96.864075
Texas,Gonzales,1.06,29.543028999999997,-97.54396899999999
Texas,Graham,0.12,33.092674,-98.64403
Texas,Giddings,0.51,30.249357,-96.931852
Virginia,Pembroke,0.09,37.31957,-80.63895
Virginia,Pennington Gap,0.06,36.75823,-83.032536
Virginia,Petersburg,0.75,37.209159,-77.497484
Virginia,Poquoson,0.19,37.132326,-76.36541899999999
Virginia,Rich Creek,0.13,37.38234,-80.82258
Virginia,Pulaski,0.39,37.064714,-80.771241
Virginia,Purcellville,0.08,39.143614,-77.73423199999999
Virginia,Radford,0.24,37.119732,-80.55654100000001
Virginia,Richlands,0.31,37.09317,-81.79373000000001
Virginia,Pearisburg,0.08,37.32651,-80.73507
Virginia,Portsmouth,0.95,36.811498,-76.367715
Virginia,Orange,0.29,38.219183,-78.046093
Virginia,Marion,0.43,36.832324,-81.597841
Virginia,Onancock,0.25,37.693197,-75.74600000000001
Virginia,Occoquan,0.09,38.681615,-77.26052
Virginia,Norton,0.15,36.937670000000004,-82.622624
Virginia,Norfolk,0.55,36.895911,-76.20852099999999
Virginia,Newport News,0.6,37.058296,-76.463471
Virginia,New Market,0.04,38.673777,-78.677685
Virginia,Narrows,0.05,37.342026000000004,-80.762866
Virginia,Mount Jackson,0.14,38.785693,-78.680304
Virginia,Martinsville,0.52,36.681298,-79.86626
Virginia,Richmond,0.46,37.524246000000005,-77.493157
Virginia,Manassas Park,0.12,38.784003999999996,-77.469711
Virginia,Manassas,0.25,38.744685,-77.487162
Virginia,Lynchburg,0.38,37.359607000000004,-79.141653
Virginia,Onley,0.2,37.69096,-75.71604
Virginia,Roanoke,0.39,37.274175,-79.95786
Virginia,Suffolk,0.3,36.874916,-76.553061
Virginia,Salem,0.09,37.288140000000006,-80.067762
Virginia,Wytheville,0.06,36.92855,-81.146559
Virginia,Woodstock,0.19,38.918791,-78.512429
Virginia,Wise,0.1,37.002843,-82.570697
Virginia,Windsor,0.14,36.845054,-76.71373100000001
Virginia,Winchester,0.28,39.169668,-78.16856
Virginia,Williamsburg,0.15,37.310451,-76.746769
Virginia,West Point,0.09,37.607215000000004,-76.891642
Virginia,Weber City,0.08,36.613714,-82.561825
Virginia,Waynesboro,0.25,38.065794,-78.90344499999999
Virginia,Waverly,0.21,36.973687,-77.12993
Virginia,Warrenton,0.14,38.689832,-77.836115
Virginia,Virginia Beach,0.13,36.844004,-76.12035999999999
Virginia,Vinton,0.33,37.275674,-79.877505
Virginia,Vienna,0.12,38.897361,-77.253749
Virginia,Victoria,0.19,36.961135999999996,-78.258493
Virginia,Timberville,0.15,38.639759999999995,-78.781566
Virginia,Tazewell,0.22,37.11484,-81.51955
Virginia,Tappahannock,0.79,37.916613,-76.947547
Virginia,Luray,0.23,38.645981,-78.481288
Virginia,St. Paul,0.12,36.936766999999996,-82.364288
Virginia,Stephens City,0.05,39.08344,-78.21806
Virginia,Staunton,0.2,38.157368,-79.065116
Virginia,Stanley,0.06,38.559864000000005,-78.51201800000001
Virginia,South Hill,0.18,36.717223,-78.168729
Virginia,South Boston,0.37,36.679767,-78.952947
Virginia,Smithfield,0.2,36.990826,-76.661123
Virginia,Saltville,0.16,36.906696000000004,-81.645388
Virginia,Rocky Mount,0.42,36.995127000000004,-79.852489
Virginia,Louisa,0.06,37.998422,-77.967416
Virginia,Strasburg,0.18,39.085146,-78.374963
Virginia,Leesburg,0.18,39.041987,-77.60540400000001
Virginia,Crewe,0.42,37.150355,-78.095474
Virginia,Covington,0.09,37.780215999999996,-79.986963
Virginia,Colonial Heights,0.4,37.262190000000004,-77.396989
Virginia,Colonial Beach,0.31,38.25457,-76.96358000000001
Virginia,Coeburn,0.11,36.971586,-82.47549599999999
Virginia,Clifton Forge,0.23,37.816239,-79.824495
Virginia,Christiansburg,0.14,37.154804,-80.418396
Virginia,Chincoteague,0.14,37.933178999999996,-75.37880899999999
Virginia,Chesapeake,0.46,36.749990999999994,-76.21875899999999
Virginia,Chase City,0.23,36.771496,-78.425379
Virginia,Charlottesville,0.32,38.026588000000004,-78.48045
Virginia,Cedar Bluff,0.1,37.009747,-81.808041
Virginia,Culpeper,0.17,38.511694,-77.9928
Virginia,Cape Charles,0.4,37.259125,-75.961975
Virginia,Bristol,0.32,36.613815,-82.176238
Virginia,Bluefield,0.19,37.25262,-81.27121
Virginia,Blacksburg,0.11,37.256283,-80.43473
Virginia,Big Stone Gap,0.08,36.894806,-82.65421500000001
Virginia,Berryville,0.02,39.135711,-77.991926
Virginia,Bedford,0.14,37.336027,-79.52258499999999
Virginia,Ashland,0.24,37.754912,-77.48012800000001
Virginia,Appalachia,0.39,36.90676,-82.78183
Virginia,Amherst,0.14,37.59162,-79.108441
Virginia,Alexandria,0.18,38.819853,-77.05964499999999
Virginia,Abingdon,0.09,36.740217,-82.026738
Virginia,Lexington,0.1,37.779976,-79.443495
Virginia,Buena Vista,0.11,37.730001,-79.355121
Virginia,Danville,0.28,36.603501,-79.376228
Virginia,Brookneal,0.18,37.05014,-78.94418
Virginia,Dublin,0.12,37.122327,-80.75261400000001
Virginia,Dayton,0.06,38.41485,-78.93864
Virginia,Lebanon,0.29,36.908553000000005,-82.053655
Virginia,Lawrenceville,0.1,36.734246,-77.81356099999999
Virginia,Kilmarnock,0.07,37.710409999999996,-76.37966999999999
Virginia,Jonesville,0.11,36.6885,-83.114212
Virginia,Hurt,0.16,37.09264,-79.29641
Virginia,Hopewell,0.33,37.286676,-77.296596
Virginia,Hillsville,0.26,36.730346999999995,-80.67506999999999
Virginia,Herndon,0.26,38.983887,-77.367457
Virginia,Harrisonburg,0.21,38.422777,-78.877137
Virginia,Hampton,0.3,37.072658000000004,-76.38991999999999
Virginia,Halifax,0.16,36.783814,-78.96425699999999
Virginia,Grundy,0.11,37.257171,-82.100073
Virginia,Honaker,0.15,37.016220000000004,-81.97429
Virginia,Gretna,0.08,36.983015,-79.321101
Virginia,Dumfries,0.13,38.56762,-77.32804
Virginia,Grottoes,0.03,38.272465000000004,-78.805841
Virginia,Elkton,0.1,38.4079,-78.62363
Virginia,Emporia,0.24,36.694745000000005,-77.535517
